Date,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,Heat,Cool,Sunrise,Sunset,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
7/15/2011,41.963976,-87.69181,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.964242,-87.757639,41,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.964242,-87.757639,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.964242,-87.757639,12,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.964242,-87.757639,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,42.008314,-87.777921,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,42.008314,-87.777921,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,42.008314,-87.777921,31,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.991429,-87.747113,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.868142,-87.696269,6,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.868142,-87.696269,4,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.868142,-87.696269,4,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.923738,-87.785288,5,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,42.010412,-87.66214,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.89923,-87.716788,4,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.89923,-87.716788,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.94016,-87.794896,5,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.94016,-87.794896,4,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.903002,-87.688267,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.903002,-87.688267,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.960616,-87.777189,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.960616,-87.777189,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.911824,-87.726737,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.801179,-87.679447,5,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.801179,-87.679447,9,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.801179,-87.679447,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.800737,-87.71188,6,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.778297,-87.752411,21,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.778297,-87.752411,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.77166,-87.703047,7,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.77166,-87.703047,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.773215,-87.60088,14,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.773215,-87.60088,18,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.773215,-87.60088,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.822536,-87.666343,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.766202,-87.562889,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.766202,-87.562889,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.766202,-87.562889,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.754676,-87.612922,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.754676,-87.612922,6,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.803423,-87.642984,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.803423,-87.642984,6,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.803423,-87.642984,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.754292,-87.590773,6,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.798697,-87.736812,48,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.798697,-87.736812,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.798697,-87.736812,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.798697,-87.736812,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.798697,-87.736812,36,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.798697,-87.736812,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.798697,-87.736812,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.798697,-87.736812,47,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.798697,-87.736812,39,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.776156,-87.778927,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.82561,-87.726549,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.82561,-87.726549,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.673408,-87.599862,37,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.673408,-87.599862,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.673408,-87.599862,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.673408,-87.599862,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.673408,-87.599862,17,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.673408,-87.599862,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.673408,-87.599862,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.673408,-87.599862,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.673408,-87.599862,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.726465,-87.585413,38,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.726465,-87.585413,32,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.726465,-87.585413,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.678618,-87.559308,5,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.678618,-87.559308,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.678618,-87.559308,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.740641,-87.546587,4,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.740641,-87.546587,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.680946,-87.535198,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.680946,-87.535198,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.704572,-87.565666,16,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.704572,-87.565666,28,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.733643,-87.55551,6,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.733643,-87.55551,14,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.750498,-87.605294,6,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.750498,-87.605294,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.984809,-87.728492,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.984809,-87.728492,4,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.984809,-87.728492,7,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.984809,-87.728492,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.659112,-87.538693,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.992478,-87.862995,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.992478,-87.862995,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,13,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,8,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,12,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,6,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,45,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,13,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,47,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,35,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,4,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,6,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,5,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.974689,-87.890615,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.957799,-87.930995,30,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.957799,-87.930995,36,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.957799,-87.930995,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.957799,-87.930995,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.957799,-87.930995,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.957799,-87.930995,5,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.925198,-87.746381,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.925198,-87.746381,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.973845,-87.805059,18,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.973845,-87.805059,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.973845,-87.805059,50,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.973845,-87.805059,8,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.973845,-87.805059,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.743402,-87.731435,4,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.743402,-87.731435,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.728495,-87.600963,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.728495,-87.600963,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.947227,-87.671457,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.947227,-87.671457,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.793818,-87.654234,13,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.793818,-87.654234,13,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.793818,-87.654234,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.904194,-87.756155,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.951866,-87.725057,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.951866,-87.725057,5,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.951866,-87.725057,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.763733,-87.742302,2,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.98728,-87.666066,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.912563,-87.668055,1,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.912563,-87.668055,3,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.776428,-87.627096,21,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.776428,-87.627096,7,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/15/2011,41.776428,-87.627096,6,0,87,70,79,5,60,0,14,429,1926,29.98,5.4,9,6.7
7/25/2011,41.95469,-87.800991,23,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.95469,-87.800991,6,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.891118,-87.654491,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.867108,-87.654224,35,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.867108,-87.654224,12,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.896282,-87.655232,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.921965,-87.632085,5,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.720848,-87.666014,22,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.720848,-87.666014,18,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.720848,-87.666014,3,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.944869,-87.832763,37,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.944869,-87.832763,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.944869,-87.832763,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.986921,-87.689778,3,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.801498,-87.763416,47,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.801498,-87.763416,18,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.801498,-87.763416,4,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.801498,-87.763416,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.906638,-87.701431,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.906638,-87.701431,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.723195,-87.64997,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.868077,-87.666901,28,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.868077,-87.666901,21,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.868077,-87.666901,3,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.662014,-87.724608,18,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.662014,-87.724608,3,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.662014,-87.724608,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.878114,-87.629798,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.878114,-87.629798,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.932094,-87.700117,18,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.932094,-87.700117,10,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.932094,-87.700117,4,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.916265,-87.800515,3,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.916265,-87.800515,20,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.916265,-87.800515,6,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.916265,-87.800515,3,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.846075,-87.716277,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.846075,-87.716277,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.846075,-87.716277,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.682587,-87.707973,5,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.682587,-87.707973,5,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.948167,-87.730698,5,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.963976,-87.69181,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.964242,-87.757639,48,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.964242,-87.757639,14,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.964242,-87.757639,10,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.964242,-87.757639,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,42.008314,-87.777921,15,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,42.008314,-87.777921,6,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.991429,-87.747113,7,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.868142,-87.696269,22,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.868142,-87.696269,6,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.868142,-87.696269,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.923738,-87.785288,9,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,42.010412,-87.66214,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,42.010412,-87.66214,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.89923,-87.716788,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.89923,-87.716788,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.89923,-87.716788,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.94016,-87.794896,11,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.94016,-87.794896,6,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.903002,-87.688267,7,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.960616,-87.777189,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.704336,-87.703736,41,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.704336,-87.703736,38,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.704336,-87.703736,4,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.911824,-87.726737,7,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.911824,-87.726737,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.801179,-87.679447,5,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.801179,-87.679447,9,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.800737,-87.71188,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.800737,-87.71188,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.778297,-87.752411,16,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.778297,-87.752411,7,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.778297,-87.752411,10,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.768388,-87.678649,3,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.768388,-87.678649,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.773215,-87.60088,18,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.773215,-87.60088,18,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.773215,-87.60088,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.822536,-87.666343,3,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.822536,-87.666343,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.766202,-87.562889,5,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.766202,-87.562889,3,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.754676,-87.612922,7,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.754676,-87.612922,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.803423,-87.642984,7,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.803423,-87.642984,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.754292,-87.590773,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.754292,-87.590773,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.798697,-87.736812,50,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.798697,-87.736812,50,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.798697,-87.736812,27,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.798697,-87.736812,50,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.798697,-87.736812,36,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.798697,-87.736812,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.776156,-87.778927,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.82561,-87.726549,11,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.82561,-87.726549,4,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.82561,-87.726549,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.673408,-87.599862,35,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.673408,-87.599862,16,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.673408,-87.599862,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.726465,-87.585413,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.678618,-87.559308,14,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.678618,-87.559308,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.678618,-87.559308,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.740641,-87.546587,6,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.740641,-87.546587,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.680946,-87.535198,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.680946,-87.535198,1,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.680946,-87.535198,3,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.704572,-87.565666,14,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.704572,-87.565666,14,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.704572,-87.565666,10,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.704572,-87.565666,2,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.750498,-87.605294,17,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
7/25/2011,41.750498,-87.605294,6,0,88,73,81,7,66,0,16,438,1918,29.91,3.4,32,6.5
