,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Time
10928,2011-09-07,,,,,,,41.9738883333,-87.7909516667,,,,9:01:52 PM
10929,2011-09-07,,,,,,,41.97389,-87.7900166667,,,,9:02:02 PM
10930,2011-09-07,,,,,,,41.9739033333,-87.78914,,,,9:02:12 PM
10931,2011-09-07,,,,,,,41.97389,-87.7885316667,,,,9:02:22 PM
10932,2011-09-07,,,,,,,41.9721383333,-87.7882966667,,,,9:02:52 PM
10933,2011-09-07,,,,,,,41.9720683333,-87.788915,,,,9:03:02 PM
10934,2011-09-07,,,,,,,41.97205,-87.7894816667,,,,9:03:12 PM
10935,2011-09-07,,,,,,,41.972035,-87.7902433333,,,,9:03:22 PM
10936,2011-09-07,,,,,,,41.97203,-87.790975,,,,9:03:32 PM
10937,2011-09-07,,,,,,,41.97202,-87.7918166667,,,,9:03:42 PM
10938,2011-09-07,,,,,,,41.972,-87.7926633333,,,,9:03:52 PM
10939,2011-09-07,,,,,,,41.9719716667,-87.79346,,,,9:04:02 PM
10940,2011-09-07,,,,,,,41.9719783333,-87.7942183333,,,,9:04:12 PM
10941,2011-09-07,,,,,,,41.9719733333,-87.7950433333,,,,9:04:22 PM
10942,2011-09-07,,,,,,,41.9719566667,-87.7958533333,,,,9:04:32 PM
10943,2011-09-07,,,,,,,41.9719566667,-87.7967283333,,,,9:04:42 PM
10944,2011-09-07,,,,,,,41.971955,-87.7974783333,,,,9:04:52 PM
10945,2011-09-07,,,,,,,41.9719566667,-87.7983383333,,,,9:05:02 PM
10946,2011-09-07,,,,,,,41.9719366667,-87.799145,,,,9:05:12 PM
10947,2011-09-07,,,,,,,41.9719266667,-87.7998916667,,,,9:05:22 PM
10948,2011-09-07,,,,,,,41.9718916667,-87.8007333333,,,,9:05:32 PM
10949,2011-09-07,,,,,,,41.97189,-87.8015733333,,,,9:05:42 PM
10950,2011-09-07,,,,,,,41.971895,-87.80239,,,,9:05:52 PM
10951,2011-09-07,,,,,,,41.9718833333,-87.8032433333,,,,9:06:02 PM
10952,2011-09-07,,,,,,,41.97187,-87.8040816667,,,,9:06:12 PM
10953,2011-09-07,,,,,,,41.9718616667,-87.8049133333,,,,9:06:22 PM
10954,2011-09-07,,,,,,,41.9718616667,-87.8057366667,,,,9:06:32 PM
10955,2011-09-07,,,,,,,41.9718616667,-87.80652,,,,9:06:42 PM
10956,2011-09-07,,,,,,,41.9701616667,-87.8065916667,,,,9:08:02 PM
10957,2011-09-07,,,,,,,41.9701633333,-87.8060483333,,,,9:08:12 PM
10958,2011-09-07,,,,,,,41.970165,-87.8053116667,,,,9:08:22 PM
10959,2011-09-07,,,,,,,41.9701583333,-87.804705,,,,9:08:32 PM
10960,2011-09-07,,,,,,,41.9701633333,-87.803965,,,,9:08:42 PM
10961,2011-09-07,,,,,,,41.9701783333,-87.8031966667,,,,9:08:52 PM
10962,2011-09-07,,,,,,,41.9701816667,-87.8023866667,,,,9:09:02 PM
10963,2011-09-07,,,,,,,41.9701933333,-87.8015733333,,,,9:09:12 PM
10964,2011-09-07,,,,,,,41.9701933333,-87.8008033333,,,,9:09:22 PM
10965,2011-09-07,,,,,,,41.9701883333,-87.800025,,,,9:09:32 PM
10966,2011-09-07,,,,,,,41.9701983333,-87.799135,,,,9:09:42 PM
10967,2011-09-07,,,,,,,41.9702016667,-87.798375,,,,9:09:52 PM
10968,2011-09-07,,,,,,,41.9702383333,-87.7978766667,,,,9:10:02 PM
10969,2011-09-07,,,,,,,41.9702383333,-87.7972216667,,,,9:10:12 PM
10970,2011-09-07,,,,,,,41.970305,-87.7967716667,,,,9:10:22 PM
10971,2011-09-07,,,,,,,41.9702983333,-87.7961866667,,,,9:10:32 PM
10972,2011-09-07,,,,,,,41.970305,-87.7956366667,,,,9:10:42 PM
10973,2011-09-07,,,,,,,41.9703216667,-87.7949333333,,,,9:10:52 PM
10974,2011-09-07,,,,,,,41.9702883333,-87.794435,,,,9:11:02 PM
10975,2011-09-07,,,,,,,41.9702916667,-87.793615,,,,9:11:12 PM
10976,2011-09-07,,,,,,,41.97029,-87.7928533333,,,,9:11:22 PM
10977,2011-09-07,,,,,,,41.9703016667,-87.79209,,,,9:11:32 PM
10978,2011-09-07,,,,,,,41.9703033333,-87.7913833333,,,,9:11:42 PM
10979,2011-09-07,,,,,,,41.97032,-87.79063,,,,9:11:52 PM
10980,2011-09-07,,,,,,,41.9703266667,-87.7900816667,,,,9:12:02 PM
10981,2011-09-07,,,,,,,41.9703516667,-87.7894933333,,,,9:12:12 PM
10982,2011-09-07,,,,,,,41.9827666667,-87.7881916667,,,,7:42:12 PM
10983,2011-09-07,,,,,,,41.9827266667,-87.7887366667,,,,7:42:22 PM
10984,2011-09-07,,,,,,,41.9827433333,-87.789485,,,,7:42:32 PM
10985,2011-09-07,,,,,,,41.9827416667,-87.7902766667,,,,7:42:42 PM
10986,2011-09-07,,,,,,,41.9827533333,-87.791015,,,,7:42:52 PM
10987,2011-09-07,,,,,,,41.982755,-87.791695,,,,7:43:02 PM
10988,2011-09-07,,,,,,,41.98277,-87.7924566667,,,,7:43:15 PM
10989,2011-09-07,,,,,,,41.98337,-87.7928416667,,,,7:43:30 PM
10990,2011-09-07,,,,,,,41.9839166667,-87.7930883333,,,,7:43:40 PM
10991,2011-09-07,,,,,,,41.9839166667,-87.7930883333,,,,7:43:40 PM
10992,2011-09-07,,,,,,,41.9849883333,-87.7935633333,,,,7:44:02 PM
10993,2011-09-07,,,,,,,41.985455,-87.7937966667,,,,7:44:12 PM
10994,2011-09-07,,,,,,,41.985865,-87.79398,,,,7:44:20 PM
10995,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
10996,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
10997,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
10998,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
10999,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11000,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11001,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11002,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11003,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11004,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11005,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11006,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11007,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11008,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11009,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11010,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11011,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11012,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11013,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11014,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11015,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11016,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11017,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11018,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11019,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11020,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11021,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11022,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11023,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11024,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11025,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11026,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11027,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11028,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11029,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11030,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11031,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11032,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11033,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11034,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11035,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11036,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11037,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11038,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11039,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11040,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11041,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11042,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11043,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11044,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11045,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11046,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11047,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11048,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11049,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11050,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11051,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11052,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11053,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11054,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11055,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11056,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11057,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11058,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11059,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11060,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11061,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11062,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11063,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11064,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11065,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11066,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11067,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11068,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11069,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11070,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11071,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11072,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11073,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11074,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11075,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11076,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11077,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11078,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11079,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11080,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11081,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11082,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11083,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11084,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11085,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11086,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11087,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11088,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11089,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11090,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11091,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11092,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11093,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11094,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11095,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11096,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11097,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11098,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11099,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11100,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11101,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11102,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11103,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11104,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11105,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11106,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11107,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11108,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11109,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11110,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11111,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11112,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11113,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11114,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11115,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11116,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11117,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11118,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11119,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11120,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11121,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11122,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11123,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11124,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11125,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11126,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11127,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11128,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11129,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11130,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11131,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11132,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11133,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11134,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11135,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11136,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11137,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11138,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11139,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11140,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11141,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11142,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11143,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11144,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11145,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11146,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11147,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11148,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11149,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11150,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11151,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11152,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11153,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11154,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11155,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11156,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11157,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11158,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11159,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11160,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11161,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11162,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11163,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11164,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11165,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11166,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11167,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11168,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11169,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11170,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11171,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11172,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11173,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11174,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11175,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11176,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11177,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11178,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11179,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11180,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11181,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11182,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11183,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11184,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11185,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11186,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11187,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11188,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11189,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11190,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11191,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11192,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11193,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11194,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11195,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11196,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11197,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11198,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11199,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11200,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11201,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11202,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11203,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11204,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11205,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11206,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11207,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11208,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11209,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11210,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11211,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11212,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11213,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11214,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11215,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11216,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11217,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11218,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11219,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11220,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11221,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11222,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11223,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11224,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11225,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11226,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11227,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11228,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11229,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11230,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11231,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11232,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11233,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11234,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11235,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11236,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11237,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11238,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11239,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11240,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11241,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11242,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11243,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11244,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11245,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11246,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11247,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11248,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11249,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11250,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11251,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11252,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11253,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11254,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11255,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11256,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11257,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11258,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11259,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11260,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11261,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11262,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11263,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11264,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11265,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11266,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11267,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11268,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11269,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11270,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11271,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11272,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11273,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11274,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11275,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11276,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11277,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11278,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
11279,2011-09-07,,,,,,,41.98646,-87.794225,,,,7:44:32 PM
